ID,Season,Date,Home Team Api ID,Away Team Api ID,Home Team Goals,Away Team Goals
5033,2008/2009,2009-04-24,9748,9847,0,0
5034,2008/2009,2009-04-26,8481,9830,2,0
5035,2008/2009,2009-04-26,9831,9853,3,1
5036,2008/2009,2009-04-29,9851,9827,2,3
5037,2008/2009,2009-04-26,9874,9873,1,1
5038,2008/2009,2009-04-26,9941,8689,1,1
5039,2008/2009,2009-05-03,9827,9874,3,0
5040,2008/2009,2009-05-02,7819,8682,3,1
5041,2008/2009,2009-05-02,9855,9831,0,0
5042,2008/2009,2009-05-02,8689,8639,3,1
5043,2008/2009,2009-05-02,8592,9941,2,2
5044,2008/2009,2009-05-02,9829,8583,0,1
5045,2008/2009,2009-05-03,9830,9746,1,2
5046,2008/2009,2009-05-03,9847,9851,0,1
5047,2008/2009,2009-05-02,9853,8481,0,0
5048,2008/2009,2009-05-02,9873,9748,2,0
5049,2008/2009,2009-05-13,8583,9855,2,0
5050,2008/2009,2009-05-13,9746,9853,2,4
5051,2008/2009,2009-05-13,8682,9847,0,1
5052,2008/2009,2009-05-12,9748,9830,3,0
5053,2008/2009,2009-05-13,8481,8689,2,2
5054,2008/2009,2009-05-13,9831,8592,0,2
5055,2008/2009,2009-05-13,9851,7819,1,0
5056,2008/2009,2009-05-13,9874,9829,3,0
5057,2008/2009,2009-05-13,9941,8639,0,0
5058,2008/2009,2009-05-13,9873,9827,1,2
5059,2008/2009,2009-05-16,9827,8682,3,2
5060,2008/2009,2009-05-16,7819,9874,2,0
5061,2008/2009,2009-05-16,9855,8481,0,0
5062,2008/2009,2009-05-17,8639,9831,1,1
5063,2008/2009,2009-05-16,8689,9746,1,1
5064,2008/2009,2009-05-17,8592,9748,1,3
5065,2008/2009,2009-05-16,9829,9873,1,1
5066,2008/2009,2009-05-17,9830,9851,1,1
5067,2008/2009,2009-05-16,9847,8583,1,2
5068,2008/2009,2009-05-16,9853,9941,2,2
5069,2008/2009,2009-05-23,8583,9853,1,0
5070,2008/2009,2009-05-23,9827,9829,1,0
5071,2008/2009,2009-05-23,9746,8639,0,1
5072,2008/2009,2009-05-23,8682,9855,1,1
5073,2008/2009,2009-05-23,9748,7819,3,1
5074,2008/2009,2009-05-23,8481,8592,1,2
5075,2008/2009,2009-05-23,9831,9941,0,2
5076,2008/2009,2009-05-23,9851,8689,3,1
5077,2008/2009,2009-05-23,9874,9830,2,1
5078,2008/2009,2009-05-23,9873,9847,2,1
5079,2008/2009,2009-05-30,7819,9827,0,1
5080,2008/2009,2009-05-30,9855,9874,0,1
5081,2008/2009,2009-05-30,8639,8481,3,2
5082,2008/2009,2009-05-30,8689,8682,1,1
5083,2008/2009,2009-05-30,8592,9851,4,0
5084,2008/2009,2009-05-30,9830,8583,2,1
5085,2008/2009,2009-05-30,9831,9746,0,0
5086,2008/2009,2009-05-30,9847,9829,0,0
5087,2008/2009,2009-05-30,9853,9873,4,0
5088,2008/2009,2009-05-30,9941,9748,0,0
5089,2008/2009,2008-08-30,7819,9847,0,1
5090,2008/2009,2008-08-30,9855,9829,1,0
5091,2008/2009,2008-08-31,8639,9827,2,1
5092,2008/2009,2008-08-30,8689,8583,0,2
5093,2008/2009,2008-08-30,8592,9874,2,1
5094,2008/2009,2008-08-30,8481,9746,2,1
5095,2008/2009,2008-08-30,9830,8682,1,4
5096,2008/2009,2008-08-30,9831,9873,2,0
5097,2008/2009,2008-08-31,9853,9748,0,1
5098,2008/2009,2008-08-31,9941,9851,0,0
5099,2008/2009,2008-09-13,8583,8481,1,1
5100,2008/2009,2008-09-13,9827,8592,1,1
5101,2008/2009,2008-09-14,7819,9853,2,0
5102,2008/2009,2008-09-13,8682,9941,1,2
5103,2008/2009,2008-09-13,9748,9831,3,2
5104,2008/2009,2008-09-13,9829,8689,2,0
5105,2008/2009,2008-09-14,9847,9830,1,0
5106,2008/2009,2008-09-13,9851,9746,1,1
5107,2008/2009,2008-09-14,9874,8639,1,1
5108,2008/2009,2008-09-13,9873,9855,1,1
5109,2008/2009,2008-09-20,9855,9827,0,1
5110,2008/2009,2008-09-20,9746,9748,0,1
5111,2008/2009,2008-09-20,8689,7819,1,1
5112,2008/2009,2008-09-20,8639,8583,3,2
5113,2008/2009,2008-09-21,8592,9829,0,0
5114,2008/2009,2008-09-21,8481,9851,0,0
5115,2008/2009,2008-09-20,9830,9873,2,0
5116,2008/2009,2008-09-20,9831,8682,2,2
5117,2008/2009,2008-09-21,9853,9847,1,0
5118,2008/2009,2008-09-20,9941,9874,2,1
5119,2008/2009,2008-09-27,8583,9746,3,0
5120,2008/2009,2008-09-28,9827,9853,1,1
5121,2008/2009,2008-09-27,7819,9830,3,0
5122,2008/2009,2008-09-27,8682,8592,1,1
5123,2008/2009,2008-09-27,9748,8481,2,1
5124,2008/2009,2008-09-28,9829,8639,0,2
5125,2008/2009,2008-09-27,9847,9855,0,1
5126,2008/2009,2008-09-27,9851,9831,1,0
5127,2008/2009,2008-09-27,9874,8689,1,1
5128,2008/2009,2008-09-28,9873,9941,0,1
5129,2008/2009,2008-10-04,9855,9830,0,1
5130,2008/2009,2008-10-04,9746,8682,1,2
5131,2008/2009,2008-10-04,8639,9873,1,0
5132,2008/2009,2008-10-04,8689,9827,1,2
5133,2008/2009,2008-10-04,8592,7819,2,1
5134,2008/2009,2008-10-05,8481,9847,1,1
5135,2008/2009,2008-10-04,9831,9874,1,1
5136,2008/2009,2008-10-05,9851,9748,3,0
5137,2008/2009,2008-10-05,9853,9829,2,0
5138,2008/2009,2008-10-04,9941,8583,1,0
5139,2008/2009,2008-10-19,8583,9851,0,0
5140,2008/2009,2008-10-18,9827,9941,2,1
5141,2008/2009,2008-10-18,7819,9855,2,2
5142,2008/2009,2008-10-19,8682,8481,2,0
5143,2008/2009,2008-10-18,9748,8639,2,2
5144,2008/2009,2008-10-18,9829,9831,1,2
5145,2008/2009,2008-10-18,9830,9853,1,0
5146,2008/2009,2008-10-18,9847,8689,3,2
5147,2008/2009,2008-10-18,9874,9746,1,1
5148,2008/2009,2008-10-19,9873,8592,1,3
5149,2009/2010,2009-08-08,8583,9874,0,1
5150,2009/2010,2009-08-09,9827,8588,4,1
5151,2009/2010,2009-08-08,9855,8592,0,2
5152,2009/2010,2009-08-08,8682,9748,2,2
5153,2009/2010,2009-08-09,8639,8689,1,2
5154,2009/2010,2009-08-08,9829,9941,1,0
5155,2009/2010,2009-08-08,10249,9847,1,1
5156,2009/2010,2009-08-08,9851,4170,3,0
5157,2009/2010,2009-08-08,9853,9831,0,2
5158,2009/2010,2009-08-08,9873,8481,1,3
5159,2009/2010,2009-10-25,8583,8639,3,2
5160,2009/2010,2009-10-24,9827,8682,3,0
5161,2009/2010,2009-10-24,4170,9829,1,3
5162,2009/2010,2009-10-24,9855,8481,1,2
5163,2009/2010,2009-10-25,8588,9941,0,2
5164,2009/2010,2009-11-20,8592,9847,1,0
5165,2009/2010,2009-10-24,9831,9748,4,1
5166,2009/2010,2009-10-24,9851,10249,3,0
5167,2009/2010,2009-10-24,9853,9873,0,2
5168,2009/2010,2009-10-24,9874,8689,1,0
5169,2009/2010,2009-12-16,8682,9855,1,0
5170,2009/2010,2009-12-10,8639,9853,4,0
5171,2009/2010,2009-12-16,8689,8592,1,2
5172,2009/2010,2009-12-16,9748,4170,2,0
5173,2009/2010,2009-12-16,9829,9851,1,0
5174,2009/2010,2009-12-16,10249,9827,0,1
5175,2009/2010,2009-12-16,8481,9831,2,0
5176,2009/2010,2009-12-16,9847,8588,1,1
5177,2009/2010,2009-12-10,9941,9874,2,0
5178,2009/2010,2009-12-15,9873,8583,0,0
5179,2009/2010,2009-10-31,8583,10249,2,1
5180,2009/2010,2009-10-31,9827,9829,1,0
5181,2009/2010,2009-10-31,4170,8481,1,2
5182,2009/2010,2009-10-31,9855,8639,0,2
5183,2009/2010,2009-10-31,8588,8689,1,1
5184,2009/2010,2009-10-31,8592,9941,1,1
5185,2009/2010,2009-11-01,9831,8682,1,0
5186,2009/2010,2009-11-01,9851,9873,0,3
5187,2009/2010,2009-10-31,9853,9748,0,1
5188,2009/2010,2009-11-01,9874,9847,1,4
5189,2009/2010,2009-11-07,8682,8583,0,1
5190,2009/2010,2009-11-08,8639,9827,2,0
5191,2009/2010,2009-11-07,8689,4170,5,0
5192,2009/2010,2009-11-08,9748,8592,5,5
5193,2009/2010,2009-11-07,9829,9855,0,0
5194,2009/2010,2009-11-07,8481,9853,0,1
5195,2009/2010,2009-11-07,9847,9831,0,1
5196,2009/2010,2009-11-07,9874,8588,1,2
5197,2009/2010,2009-11-08,9941,9851,3,2
5198,2009/2010,2009-11-07,9873,10249,1,1
5199,2009/2010,2009-11-21,8583,9829,2,0
5200,2009/2010,2009-11-21,9827,9873,0,1
5201,2009/2010,2009-12-02,4170,9847,2,5
5202,2009/2010,2009-11-21,9855,9748,1,1
5203,2009/2010,2009-11-21,8588,8481,2,1
5204,2009/2010,2010-04-07,8592,9874,3,0
5205,2009/2010,2009-11-22,10249,8639,2,0
5206,2009/2010,2009-11-22,9831,9941,1,0
5207,2009/2010,2009-11-21,9851,8682,2,1
5208,2009/2010,2009-11-22,9853,8689,0,2
5209,2009/2010,2009-11-29,8682,9853,1,1
5210,2009/2010,2009-11-28,8588,8592,1,0
5211,2009/2010,2009-11-28,8639,9873,4,0
5212,2009/2010,2009-11-28,8689,9855,2,2
5213,2009/2010,2009-11-29,9748,9851,1,1
5214,2009/2010,2010-01-13,9829,10249,4,0
5215,2009/2010,2009-11-29,8481,9827,0,3
5216,2009/2010,2009-11-28,9847,8583,1,0
5217,2009/2010,2009-11-28,9874,9831,1,0
5218,2009/2010,2009-11-28,9941,4170,1,0
5219,2009/2010,2009-12-06,8583,8481,1,3
5220,2009/2010,2009-12-05,9827,9847,1,0
5221,2009/2010,2009-12-06,4170,8588,2,1
5222,2009/2010,2009-12-06,9855,9941,1,0
5223,2009/2010,2009-12-06,8639,9748,4,3
5224,2009/2010,2009-12-05,10249,8682,2,1
5225,2009/2010,2009-12-05,9831,8592,1,3
5226,2009/2010,2009-12-05,9851,8689,1,0
5227,2009/2010,2009-12-05,9853,9874,0,0
5228,2009/2010,2009-12-05,9873,9829,3,1
5229,2009/2010,2009-12-12,8682,9873,2,1
5230,2009/2010,2009-12-12,8588,9831,2,0
5231,2009/2010,2009-12-12,8689,8583,0,0
5232,2009/2010,2009-12-13,9748,9827,0,1
5233,2009/2010,2009-12-12,8592,4170,2,0
5234,2009/2010,2009-12-13,9829,8639,0,4
5235,2009/2010,2009-12-12,8481,9851,1,2
5236,2009/2010,2009-12-13,9847,9853,3,0
5237,2009/2010,2009-12-13,9874,9855,1,0
5238,2009/2010,2009-12-13,9941,10249,0,1
5239,2009/2010,2009-12-20,8583,9941,1,1
5240,2009/2010,2009-12-19,9827,8689,4,1
5241,2009/2010,2010-01-13,4170,9874,0,0
5242,2009/2010,2009-12-19,9855,9831,1,1
5243,2009/2010,2009-12-20,8639,8682,3,0
5244,2009/2010,2009-12-20,9829,9748,1,1
5245,2009/2010,2009-12-19,10249,8481,0,2
5246,2009/2010,2009-12-19,9851,9847,1,0
5247,2009/2010,2009-12-19,9853,8592,0,0
5248,2009/2010,2009-12-19,9873,8588,0,0
5249,2009/2010,2009-12-23,8682,9829,1,1
5250,2009/2010,2009-12-22,8588,9853,1,0
5251,2009/2010,2009-12-23,8689,9873,3,2
5252,2009/2010,2009-12-23,9748,10249,1,2
5253,2009/2010,2009-12-23,8592,8583,0,2
5254,2009/2010,2009-12-23,8481,8639,0,4
5255,2009/2010,2009-12-23,9831,4170,2,2
5256,2009/2010,2009-12-23,9847,9855,4,0
5257,2009/2010,2009-12-23,9874,9851,2,0
5258,2009/2010,2009-12-23,9941,9827,1,2
5259,2009/2010,2009-08-16,4170,9855,2,1
5260,2009/2010,2009-08-15,8588,8583,2,0
5261,2009/2010,2009-08-15,8689,10249,2,2
5262,2009/2010,2009-08-15,9748,9873,1,0
5263,2009/2010,2009-08-16,8592,8639,1,0
5264,2009/2010,2009-08-15,8481,9829,4,0
5265,2009/2010,2009-08-16,9831,9851,1,1
5266,2009/2010,2009-08-15,9847,8682,3,1
5267,2009/2010,2009-08-15,9874,9827,2,3
5268,2009/2010,2009-08-15,9941,9853,3,1
5269,2009/2010,2010-01-16,8583,4170,0,0
5270,2009/2010,2010-01-17,9827,8592,1,1
5271,2009/2010,2010-01-16,9855,9853,1,2
5272,2009/2010,2010-01-16,8682,8689,0,3
5273,2009/2010,2010-01-16,8639,9847,3,1
5274,2009/2010,2010-01-16,9829,9874,2,0
5275,2009/2010,2010-01-16,10249,9831,1,0
5276,2009/2010,2010-01-16,8481,9748,0,2
5277,2009/2010,2010-01-16,9851,8588,1,1
5278,2009/2010,2010-01-16,9873,9941,1,3
5279,2009/2010,2010-01-20,4170,9873,0,2
5280,2009/2010,2010-01-20,9855,9827,1,3
5281,2009/2010,2010-01-20,8588,10249,0,1
5282,2009/2010,2010-01-20,8689,9748,1,3
5283,2009/2010,2010-01-20,8592,8682,2,1
5284,2009/2010,2010-01-20,9831,8583,0,1
5285,2009/2010,2010-01-20,9847,9829,0,1
5286,2009/2010,2010-01-19,9853,9851,0,0
5287,2009/2010,2010-01-20,9874,8639,2,1
5288,2009/2010,2010-01-20,9941,8481,0,0
5289,2009/2010,2010-01-31,8583,9853,1,0
5290,2009/2010,2010-01-30,9827,4170,0,0
5291,2009/2010,2010-01-30,8682,9941,1,3
5292,2009/2010,2010-01-30,8639,8588,1,0
5293,2009/2010,2010-01-31,9748,9847,2,1
5294,2009/2010,2010-01-30,9829,9831,3,2
5295,2009/2010,2010-01-30,10249,8592,2,0
5296,2009/2010,2010-01-30,8481,8689,1,0
5297,2009/2010,2010-01-30,9851,9855,4,0
5298,2009/2010,2010-01-31,9873,9874,1,1
5299,2009/2010,2010-02-06,4170,10249,0,2
5300,2009/2010,2010-02-06,9855,8583,5,0
5301,2009/2010,2010-02-06,8588,8682,2,1
5302,2009/2010,2010-02-07,8592,9873,5,1
5303,2009/2010,2010-02-06,9831,8639,1,1
5304,2009/2010,2010-02-06,9847,8689,0,3
5305,2009/2010,2010-02-06,9851,9827,4,2
5306,2009/2010,2010-02-07,9853,9829,3,0
5307,2009/2010,2010-02-06,9874,8481,1,1
5308,2009/2010,2010-02-07,9941,9748,0,0
5309,2009/2010,2010-02-14,8583,9851,1,0
5310,2009/2010,2010-02-14,9827,9853,3,1
5311,2009/2010,2010-02-13,8682,9874,0,0
5312,2009/2010,2010-02-13,8639,4170,3,1
5313,2009/2010,2010-02-14,8689,9941,1,1
5314,2009/2010,2010-02-13,9748,8588,1,0
5315,2009/2010,2010-02-13,9829,8592,1,2
5316,2009/2010,2010-02-13,10249,9855,1,0
5317,2009/2010,2010-02-13,8481,9847,0,0
5318,2009/2010,2010-02-13,9873,9831,2,1
5319,2009/2010,2010-03-10,9827,8583,1,2
5320,2009/2010,2010-02-20,4170,8682,1,3
5321,2009/2010,2010-02-20,9855,9873,0,1
5322,2009/2010,2010-02-20,8588,9829,3,0
5323,2009/2010,2010-02-21,8592,8481,3,1
5324,2009/2010,2010-02-20,9831,8689,1,0
5325,2009/2010,2010-02-20,9847,9941,1,0
5326,2009/2010,2010-02-21,9851,8639,1,2
5327,2009/2010,2010-02-20,9853,10249,1,0
5328,2009/2010,2010-02-21,9874,9748,0,4
5329,2009/2010,2010-04-14,8682,9827,2,1
5330,2009/2010,2010-02-28,8639,8583,1,2
5331,2009/2010,2010-02-27,8689,9874,1,0
5332,2009/2010,2010-02-27,9748,9831,2,0
5333,2009/2010,2010-02-27,9829,4170,1,0
5334,2009/2010,2010-02-27,10249,9851,3,1
5335,2009/2010,2010-02-27,8481,9855,0,2
5336,2009/2010,2010-02-28,9847,8592,0,3
5337,2009/2010,2010-02-27,9941,8588,1,0
5338,2009/2010,2010-02-27,9873,9853,1,0
5339,2009/2010,2010-03-06,8583,9873,1,0
5340,2009/2010,2010-03-07,9827,10249,1,1
5341,2009/2010,2010-03-06,4170,9748,0,0
5342,2009/2010,2010-03-07,9855,8682,1,1
5343,2009/2010,2010-03-06,8588,9847,1,1
5344,2009/2010,2010-03-07,8592,8689,1,1
5345,2009/2010,2010-03-06,9831,8481,2,3
5346,2009/2010,2010-03-06,9851,9829,1,0
5347,2009/2010,2010-03-06,9853,8639,1,1
5348,2009/2010,2010-03-06,9874,9941,1,0
5349,2009/2010,2010-03-13,8682,9831,0,1
5350,2009/2010,2010-03-14,8639,9855,1,0
5351,2009/2010,2010-03-13,8689,8588,1,0
5352,2009/2010,2010-03-13,9748,9853,1,1
5353,2009/2010,2010-03-13,9829,9827,0,0
5354,2009/2010,2010-03-13,10249,8583,1,1
5355,2009/2010,2010-03-13,8481,4170,1,3
5356,2009/2010,2010-03-13,9847,9874,4,1
5357,2009/2010,2010-03-14,9941,8592,1,1
5358,2009/2010,2010-03-14,9873,9851,0,2
5359,2009/2010,2010-03-20,8583,8682,2,1
5360,2009/2010,2010-03-21,9827,8639,3,1
5361,2009/2010,2010-03-20,4170,8689,2,0
5362,2009/2010,2010-03-20,9855,9829,0,0
5363,2009/2010,2010-03-20,8588,9874,0,0
5364,2009/2010,2010-03-21,8592,9748,2,1
5365,2009/2010,2010-03-21,10249,9873,2,1
5366,2009/2010,2010-03-20,9831,9847,1,0
5367,2009/2010,2010-03-20,9851,9941,4,1
5368,2009/2010,2010-03-20,9853,8481,0,0
5369,2009/2010,2009-08-22,8583,9748,0,3
5370,2009/2010,2009-08-23,9827,9831,4,0
5371,2009/2010,2009-08-23,9855,8588,1,2
5372,2009/2010,2009-08-22,8682,8481,2,1
5373,2009/2010,2009-08-23,8639,9941,1,1
5374,2009/2010,2009-08-22,9829,8689,2,0
5375,2009/2010,2009-08-22,10249,9874,2,0
5376,2009/2010,2009-08-22,9851,8592,1,1
5377,2009/2010,2009-08-22,9853,4170,0,1
5378,2009/2010,2009-08-22,9873,9847,2,3
5379,2009/2010,2010-03-28,8682,9851,1,3
5380,2009/2010,2010-03-28,8639,10249,4,1
5381,2009/2010,2010-03-28,8689,9853,4,0
5382,2009/2010,2010-03-27,9748,9855,2,0
5383,2009/2010,2010-03-29,9829,8583,0,0
5384,2009/2010,2010-03-28,8481,8588,5,1
5385,2009/2010,2010-03-28,9847,4170,3,0
5386,2009/2010,2010-04-14,9874,8592,0,1
5387,2009/2010,2010-03-28,9941,9831,0,2
5388,2009/2010,2010-04-28,9873,9827,2,0
5389,2009/2010,2010-04-04,8583,9847,1,1
5390,2009/2010,2010-04-03,9827,8481,1,2
5391,2009/2010,2010-04-04,4170,9941,1,1
5392,2009/2010,2010-04-03,9855,8689,1,2
5393,2009/2010,2010-04-04,8592,8588,1,0
5394,2009/2010,2010-04-03,10249,9829,0,0
5395,2009/2010,2010-04-03,9831,9874,0,0
5396,2009/2010,2010-04-03,9851,9748,1,2
5397,2009/2010,2010-04-03,9853,8682,2,0
5398,2009/2010,2010-04-03,9873,8639,1,0
5399,2009/2010,2010-04-10,8682,10249,2,2
5400,2009/2010,2010-04-10,8588,4170,3,0
5401,2009/2010,2010-04-10,8689,9851,1,1
5402,2009/2010,2010-04-11,9748,8639,1,1
5403,2009/2010,2010-04-11,8592,9831,4,1
5404,2009/2010,2010-04-10,9829,9873,2,1
5405,2009/2010,2010-04-11,8481,8583,0,1
5406,2009/2010,2010-04-10,9874,9853,0,2
5407,2009/2010,2010-04-10,9941,9855,4,0
5408,2009/2010,2010-04-10,9847,9827,3,1
5409,2009/2010,2010-04-17,8583,8689,4,1
5410,2009/2010,2010-04-17,9827,9748,2,2
5411,2009/2010,2010-04-17,4170,8592,1,2
5412,2009/2010,2010-04-17,9855,9874,2,2
5413,2009/2010,2010-04-18,8639,9829,4,0
5414,2009/2010,2010-04-18,10249,9941,1,1
5415,2009/2010,2010-04-17,9831,8588,0,0
5416,2009/2010,2010-04-17,9851,8481,0,0
5417,2009/2010,2010-04-18,9853,9847,0,0
5418,2009/2010,2010-04-17,9873,8682,0,1
5419,2009/2010,2010-04-24,8682,8639,1,2
5420,2009/2010,2010-04-25,8588,9873,1,1
5421,2009/2010,2010-04-24,8689,9827,1,0
5422,2009/2010,2010-05-12,9748,9829,3,0
5423,2009/2010,2010-04-25,8592,9853,1,0
5424,2009/2010,2010-04-24,8481,10249,0,0
5425,2009/2010,2010-04-24,9831,9855,2,1
5426,2009/2010,2010-04-24,9847,9851,1,1
5427,2009/2010,2010-04-24,9874,4170,0,3
5428,2009/2010,2010-04-25,9941,8583,0,3
5429,2009/2010,2010-04-30,8583,8592,0,0
5430,2009/2010,2010-05-02,9827,9941,1,0
5431,2009/2010,2010-05-02,4170,9831,3,3
5432,2009/2010,2010-04-27,9855,9847,4,0
5433,2009/2010,2010-05-02,8639,8481,3,1
5434,2009/2010,2010-04-27,9829,8682,1,1
5435,2009/2010,2010-05-02,10249,9748,0,1
5436,2009/2010,2010-05-02,9851,9874,1,2
5437,2009/2010,2010-05-02,9853,8588,1,4
5438,2009/2010,2010-05-02,9873,8689,0,0
5439,2009/2010,2010-05-05,4170,9853,0,1
5440,2009/2010,2010-05-05,8588,9855,1,1
5441,2009/2010,2010-05-05,8689,9829,2,2
5442,2009/2010,2010-05-05,9748,8583,2,1
5443,2009/2010,2010-05-05,8592,9851,3,1
5444,2009/2010,2010-05-05,8481,8682,3,2
5445,2009/2010,2010-05-05,9831,9827,1,1
5446,2009/2010,2010-05-05,9847,9873,2,2
5447,2009/2010,2010-05-05,9874,10249,0,1
5448,2009/2010,2010-05-05,9941,8639,0,2
5449,2009/2010,2010-05-08,8583,8588,0,0
5450,2009/2010,2010-05-08,9827,9874,2,0
5451,2009/2010,2010-05-08,9855,4170,2,0
5452,2009/2010,2010-05-08,8682,9847,1,0
5453,2009/2010,2010-05-08,8639,8592,3,2
5454,2009/2010,2010-05-08,9829,8481,2,1
5455,2009/2010,2010-05-08,10249,8689,2,1
5456,2009/2010,2010-05-08,9851,9831,2,2
5457,2009/2010,2010-05-08,9853,9941,0,1
5458,2009/2010,2010-05-08,9873,9748,2,2
5459,2009/2010,2010-05-15,4170,9851,1,0
5460,2009/2010,2010-05-15,8588,9827,4,3
5461,2009/2010,2010-05-15,8689,8639,2,1
5462,2009/2010,2010-05-15,9748,8682,2,0
5463,2009/2010,2010-05-15,8592,9855,2,0
5464,2009/2010,2010-05-15,8481,9873,1,1
5465,2009/2010,2010-05-15,9831,9853,1,1
5466,2009/2010,2010-05-15,9847,10249,1,3
5467,2009/2010,2010-05-15,9874,8583,1,2
5468,2009/2010,2010-05-15,9941,9829,0,0
5469,2009/2010,2009-08-29,4170,8583,0,0
5470,2009/2010,2009-08-29,8588,9851,2,2
5471,2009/2010,2009-08-29,8689,8682,1,0
5472,2009/2010,2009-08-29,9748,8481,3,1
5473,2009/2010,2009-08-30,8592,9827,0,0
5474,2009/2010,2009-08-29,9831,10249,0,3
5475,2009/2010,2009-08-30,9847,8639,3,0
5476,2009/2010,2009-08-29,9853,9855,1,0
5477,2009/2010,2009-08-29,9874,9829,1,0
5478,2009/2010,2009-08-30,9941,9873,0,1
5479,2009/2010,2009-09-13,8583,9831,2,0
5480,2009/2010,2009-09-12,9827,9855,1,0
5481,2009/2010,2009-09-12,8682,8592,1,2
5482,2009/2010,2009-09-12,8639,9874,1,0
5483,2009/2010,2009-09-12,9748,8689,1,0
5484,2009/2010,2009-09-13,9829,9847,2,0
5485,2009/2010,2009-09-12,10249,8588,1,0
5486,2009/2010,2009-09-12,8481,9941,0,0
5487,2009/2010,2009-09-13,9851,9853,1,0
5488,2009/2010,2009-09-12,9873,4170,1,1
5489,2009/2010,2009-09-19,4170,9827,0,2
5490,2009/2010,2009-09-19,9855,9851,0,4
5491,2009/2010,2009-09-20,8588,8639,1,1
5492,2009/2010,2009-09-19,8689,8481,3,1
5493,2009/2010,2009-09-19,8592,10249,4,2
5494,2009/2010,2009-09-19,9831,9829,1,3
5495,2009/2010,2009-09-20,9847,9748,1,1
5496,2009/2010,2009-09-19,9853,8583,1,1
5497,2009/2010,2009-09-19,9874,9873,2,5
5498,2009/2010,2009-09-20,9941,8682,2,0
5499,2009/2010,2009-09-26,8583,9855,2,0
5500,2009/2010,2009-09-27,9827,9851,1,0
5501,2009/2010,2009-09-27,8682,8588,3,0
5502,2009/2010,2009-09-27,8639,9831,1,1
5503,2009/2010,2009-09-26,8689,9847,1,1
5504,2009/2010,2009-09-26,9748,9941,2,1
5505,2009/2010,2009-09-26,9829,9853,1,2
5506,2009/2010,2009-09-26,10249,4170,1,0
5507,2009/2010,2009-09-26,8481,9874,2,1
5508,2009/2010,2009-09-26,9873,8592,3,2
5509,2009/2010,2009-10-04,4170,8639,2,3
5510,2009/2010,2009-10-03,9855,10249,2,3
5511,2009/2010,2009-10-03,8588,9748,0,2
5512,2009/2010,2009-10-04,8592,9829,1,2
5513,2009/2010,2009-10-03,9831,9873,3,2
5514,2009/2010,2009-10-03,9847,8481,1,1
5515,2009/2010,2009-10-03,9851,8583,0,1
5516,2009/2010,2009-10-03,9853,9827,3,1
5517,2009/2010,2009-10-03,9874,8682,1,0
5518,2009/2010,2009-10-04,9941,8689,0,1
5519,2009/2010,2009-10-17,8583,9827,1,0
5520,2009/2010,2009-10-17,8682,4170,1,1
5521,2009/2010,2009-10-17,8639,9851,0,0
5522,2009/2010,2009-10-18,8689,9831,4,1
5523,2009/2010,2009-10-17,9748,9874,0,2
5524,2009/2010,2009-10-18,9829,8588,2,0
5525,2009/2010,2009-10-17,10249,9853,2,1
5526,2009/2010,2009-10-17,8481,8592,0,3
5527,2009/2010,2009-10-18,9941,9847,1,0
5528,2009/2010,2009-10-17,9873,9855,2,0
5529,2010/2011,2010-08-07,8583,8689,2,2
5530,2010/2011,2010-08-07,8588,8481,1,2
5531,2010/2011,2010-08-07,9748,9829,0,0
5532,2010/2011,2010-08-07,8592,7819,1,2
5533,2010/2011,2010-08-08,10249,9827,1,0
5534,2010/2011,2010-08-07,9831,9873,0,0
5535,2010/2011,2010-08-07,9847,9853,3,1
5536,2010/2011,2010-08-07,9851,8639,1,1
5537,2010/2011,2010-08-07,9874,108893,2,1
5538,2010/2011,2010-08-07,9941,8521,2,0
5539,2010/2011,2010-10-24,108893,9748,1,1
5540,2010/2011,2010-10-23,9827,8521,0,2
5541,2010/2011,2010-10-23,8588,9831,1,0
5542,2010/2011,2010-10-24,8639,8592,1,3
5543,2010/2011,2010-10-23,9829,9873,0,2
5544,2010/2011,2010-10-23,8481,8689,1,0
5545,2010/2011,2010-10-24,9847,8583,2,3
5546,2010/2011,2010-10-23,9851,10249,0,1
5547,2010/2011,2010-10-23,9853,7819,1,1
5548,2010/2011,2010-10-23,9874,9941,1,3
5549,2010/2011,2010-10-30,8583,9831,2,0
5550,2010/2011,2010-10-30,8521,9853,2,0
5551,2010/2011,2010-10-30,7819,8481,2,3
5552,2010/2011,2010-10-30,8689,108893,2,0
5553,2010/2011,2010-10-30,9748,9874,2,1
5554,2010/2011,2010-12-01,8592,9851,0,0
5555,2010/2011,2010-11-02,9829,9827,2,2
5556,2010/2011,2010-10-31,10249,9847,1,1
5557,2010/2011,2010-10-30,9941,8588,1,1
5558,2010/2011,2010-10-31,9873,8639,1,1
5559,2010/2011,2010-11-06,108893,7819,3,2
5560,2010/2011,2010-11-06,9827,9873,1,1
5561,2010/2011,2010-11-07,8588,10249,2,0
5562,2010/2011,2010-11-07,8639,8521,3,1
5563,2010/2011,2010-11-07,8481,9829,0,4
5564,2010/2011,2010-11-07,9831,9941,2,0
5565,2010/2011,2010-11-07,9847,8592,2,1
5566,2010/2011,2010-11-06,9851,9748,1,1
5567,2010/2011,2010-11-06,9853,8689,1,2
5568,2010/2011,2010-11-06,9874,8583,1,1
